endTime,artistName,trackName,msPlayed
2023-08-23 17:15,The Weeknd,Sidewalks,231360
2023-08-23 17:20,Travis Scott,Pray 4 Love (feat. The Weeknd),307000
2023-08-23 17:25,Travis Scott,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),258842
2023-08-23 17:31,Disclosure,Nocturnal,404511
2023-08-23 17:32,Post Malone,Up There,10597
2023-08-23 17:34,Travis Scott,outside,165511
2023-08-23 17:37,Unknown Artist,Unknown Track,177725
2023-08-23 17:40,Post Malone,Chemical,184013
2023-08-23 17:41,Post Malone,Leave,14698
2023-08-23 17:41,The Weeknd,Ordinary Life,6052
2023-08-23 17:44,Post Malone,Something Real,205287
2023-08-23 17:48,Travis Scott,HYAENA,222085
2023-08-23 17:51,Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),186805
2023-08-23 17:56,Travis Scott,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),314836
2023-08-23 17:59,Don Toliver,Honeymoon,184853
2023-08-23 18:03,Don Toliver,Bus Stop (feat. Brent Faiyaz),236840
2023-08-23 18:06,Janelle Monáe,Champagne Shit,143200
2023-08-23 18:08,Post Malone,Overdrive,142547
2023-08-23 20:11,Post Malone,Overdrive,5144
2023-08-23 20:11,KAYTRAMINÉ,Sossaup,20942
2023-08-23 20:14,Jaden,P,168280
2023-08-23 20:18,Jaden,I,130346
2023-08-23 20:22,Jaden,N,231026
2023-08-23 20:27,Jaden,K,280720
2023-08-23 20:31,Jaden,NOIZE,247760
2023-08-23 20:35,Jaden,i-drip-or-is,237013
2023-08-23 20:40,Jaden,Again,269813
2023-08-23 20:55,Jaden,Got It,76693
2023-08-23 20:57,Jaden,Fire Dept,102346
2023-08-23 21:01,Jaden,Mission,251333
2023-08-23 21:05,Jaden,Summertime In Paris,270960
2023-08-23 21:12,Jaden,Blackout,400666
2023-08-23 21:18,Jaden,Pain,375320
2023-08-23 21:20,Jaden,Chateau,135880
2023-08-23 21:25,Jaden,On My Own,244720
2023-08-23 21:28,Jaden,ERYS,25379
2023-08-23 21:28,Jaden,Riot,199038
2023-08-23 21:28,Jaden,Beautiful Disruption,3552
2023-08-23 21:32,Jaden,Somebody Else,222031
2023-08-23 21:35,Jaden,Ghost - Remix,162220
2023-08-23 21:38,Post Malone,Saint-Tropez,1834
2023-08-23 21:38,Mac Miller,Hands,199981
2023-08-23 21:40,070 Shake,Rocketship,127779
2023-08-23 21:45,Bas,Purge,31581
2023-08-23 21:45,BROCKHAMPTON,NO HALO,259746
2023-08-23 21:45,Jaden,Breakfast (feat. A$AP Rocky),3181
2023-08-23 21:45,The Weeknd,Snowchild,2391
2023-08-23 21:47,Jaden,Breakfast (feat. A$AP Rocky),103119
2023-08-23 21:48,The Weeknd,Snowchild,35317
2023-08-23 21:50,Post Malone,Allergic,156893
2023-08-23 21:54,Mac Miller,Hurt Feelings,245640
2023-08-23 21:55,BROCKHAMPTON,HEAVEN BELONGS TO YOU,72243
2023-08-23 21:56,J. Cole,MIDDLE CHILD,3111
2023-08-23 21:56,Frank Ocean,In My Room,2693
2023-08-23 21:56,Post Malone,Spoil My Night (feat. Swae Lee),4876
2023-08-23 21:56,Jaden,A Calabasas Freestyle,2600
2023-08-23 21:56,Mac Miller,Self Care,3599
2023-08-23 21:58,Jaden,Cabin Fever,3715
2023-08-23 21:58,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),2693
2023-08-23 21:58,Big Sean,ZTFO,2948
2023-08-23 21:58,88rising,Breathe,2879
2023-08-23 21:58,Baby Keem,hooligan,2229
2023-08-23 21:58,BROCKHAMPTON,BOY BYE,142186
2023-08-23 21:59,BROCKHAMPTON,LOVE ME FOR LIFE,12701
2023-08-23 22:02,Big Sean,Wolves (feat. Post Malone),194629
2023-08-24 17:40,Big Sean,Wolves (feat. Post Malone),5129
2023-08-24 17:44,Jaden,Icon,220995
2023-08-24 17:44,Vince Staples,Relay,10778
2023-08-24 17:44,Kid Cudi,Tequila Shots,10194
2023-08-24 17:48,Travis Scott,LOOOVE (feat. Kid Cudi),226715
2023-08-24 17:52,Empire of the Sun,We Are The People - southstar Remix,236068
2023-08-24 17:56,RAYE,Escapism.,13188
2023-08-24 17:56,Tchami,Praise,210000
2023-08-25 2:05,RAYE,Escapism.,259203
2023-08-25 2:08,Post Malone,Buyer Beware,173481
2023-08-25 2:10,Unknown Artist,Unknown Track,155202
2023-08-25 2:13,Post Malone,Sign Me Up,191982
2023-08-25 17:45,Post Malone,Sign Me Up,6951
2023-08-25 17:46,Post Malone,Don't Understand,2229
2023-08-25 17:46,Travis Scott,MODERN JAM (feat. Teezo Touchdown),36944
2023-08-25 17:49,Post Malone,Something Real,205287
2023-08-25 17:52,Post Malone,Chemical,183410
2023-08-25 17:53,Post Malone,Mourning,10959
2023-08-25 17:53,Post Malone,Novacandy,5274
2023-08-25 17:53,Post Malone,Too Cool To Die,2623
2023-08-25 17:56,Post Malone,Sign Me Up,191750
2023-08-26 2:45,Post Malone,Sign Me Up,3235
2023-08-26 2:48,Post Malone,Overdrive,2856
2023-08-26 2:48,Post Malone,Socialite,2600
2023-08-26 2:48,Miley Cyrus,Used To Be Young,158592
2023-08-26 2:48,Post Malone,Sign Me Up,2089
2023-08-26 2:52,Post Malone,Overdrive,3088
2023-08-26 2:52,Post Malone,Socialite,15800
2023-08-26 2:52,Post Malone,Sign Me Up,198937
2023-08-26 2:53,Post Malone,Hold My Breath,2856
2023-08-26 2:53,Post Malone,Speedometer,82082
2023-08-26 2:56,Post Malone,Texas Tea,3006
2023-08-26 2:56,Post Malone,Enough Is Enough,165175
2023-08-26 2:58,Post Malone,Buyer Beware,138019
2023-08-26 17:41,Toro y Moi,Back Then,25240
2023-08-26 17:46,Travis Scott,Pray 4 Love (feat. The Weeknd),307000
2023-08-26 17:51,RAYE,Escapism.,272373
2023-08-26 17:53,Travis Scott,guidance,133640
2023-08-26 17:57,The Weeknd,A Lonely Night,220173
2023-08-26 18:00,The Weeknd,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,76542
2023-08-27 2:01,The Weeknd,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,139186
2023-08-27 2:04,Miley Cyrus,Flowers,200600
2023-08-27 2:05,Travis Scott,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),7912
2023-08-27 2:10,Disclosure,Nocturnal,313399
2023-08-27 2:10,Travis Scott,outside,3599
2023-08-27 2:10,Post Malone,Up There,3065
2023-08-27 2:14,Unknown Artist,Unknown Track,218778
2023-08-27 17:46,Unknown Artist,Unknown Track,57237
2023-08-27 17:49,Post Malone,Chemical,184013
2023-08-27 17:53,The Weeknd,Ordinary Life,221920
2023-08-27 17:58,Post Malone,Leave,324853
2023-08-27 17:59,Post Malone,Something Real,33553
2023-08-28 0:54,Post Malone,Something Real,171753
2023-08-28 0:55,Travis Scott,HYAENA,11555
2023-08-28 0:58,Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),186805
2023-08-28 1:03,Travis Scott,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),314836
2023-08-28 1:06,Don Toliver,Honeymoon,184853
2023-08-28 1:21,Don Toliver,Bus Stop (feat. Brent Faiyaz),47218
2023-08-28 3:45,Scotty Sire,TRAUMA DUMP,119893
2023-08-28 3:49,Travis Scott,LOOOVE (feat. Kid Cudi),226715
2023-08-28 3:53,Empire of the Sun,We Are The People - southstar Remix,236068
2023-08-28 3:56,Tchami,Praise,210000
2023-08-28 4:01,RAYE,Escapism.,272373
2023-08-28 4:03,Post Malone,Buyer Beware,173481
2023-08-28 4:06,Unknown Artist,Unknown Track,155202
2023-08-28 4:09,Post Malone,Sign Me Up,198937
2023-08-28 4:14,The Weeknd,A Lonely Night,21342
2023-08-28 4:14,Travis Scott,MODERN JAM (feat. Teezo Touchdown),255412
2023-08-28 18:20,Logic,Bohemian Trapsody,318840
2023-08-28 18:20,Logic,Can I Kick It,1090
2023-08-28 18:23,Logic,I'm Probably Gonna Rock Your World,37306
2023-08-28 18:23,Logic,Lemon Drop,133613
2023-08-28 18:26,Logic,Contact,163173
2023-08-28 18:28,Logic,Fade Away,51136
2023-08-28 18:32,Logic,Young Jesus,211573
2023-08-28 18:36,Logic,Innermission,240053
2023-08-28 18:38,Logic,I Am The Greatest,152933
2023-08-28 18:40,Mac Miller,Doors,78013
2023-08-28 18:45,Mac Miller,Brand Name,302133
2023-08-28 18:48,Mac Miller,Rush Hour,201840
2023-08-28 18:53,Mac Miller,Two Matches (feat. Ab-Soul),276386
2023-08-28 18:58,Mac Miller,100 Grandkids,278506
2023-08-28 19:00,Mac Miller,Time Flies (feat. Lil B),173013
2023-08-28 19:04,Mac Miller,Weekend (feat. Miguel),208080
2023-08-28 19:07,Mac Miller,Clubhouse,180866
2023-08-28 19:12,Mac Miller,In the Bag,275506
2023-08-28 19:15,Mac Miller,Break the Law,195840
2023-08-28 19:23,Mac Miller,Perfect Circle / God Speed,475826
2023-08-28 19:27,Mac Miller,When in Rome,223120
2023-08-28 19:32,Mac Miller,ROS,343213
2023-08-28 19:35,Mac Miller,Cut the Check (feat. Chief Keef),170706
2023-08-28 20:02,Mac Miller,Ascension,292466
2023-08-28 20:06,Mac Miller,Jump,279733
2023-08-28 20:57,Mac Miller,The Festival (feat. Little Dragon),278693
2023-08-28 20:57,Mac Miller,Doors,29301
2023-08-28 21:02,Mac Miller,The Star Room,275283
2023-08-28 21:05,Mac Miller,Avian,196756
2023-08-28 21:08,Mac Miller,I’m Not Real (feat. Earl Sweatshirt),203399
2023-08-28 21:11,Mac Miller,S.D.S.,184537
2023-08-28 21:14,Mac Miller,Bird Call,128720
2023-08-28 21:17,Mac Miller,Matches (feat. Ab-Soul),178410
2023-08-28 21:22,Mac Miller,I Am Who Am (Killin' Time) [feat. Niki Randa],301096
2023-08-28 21:26,Mac Miller,Objects in the Mirror,259143
2023-08-28 21:32,Mac Miller,Red Dot Music (feat. Action Bronson),367930
2023-08-28 21:35,Mac Miller,Gees (feat. ScHoolboy Q),175672
2023-08-28 21:39,Mac Miller,Watching Movies,220470
2023-08-28 21:41,Mac Miller,Suplexes Inside of Complexes and Duplexes,167437
2023-08-28 21:46,Mac Miller,REMember,268366
2023-08-28 21:50,Mac Miller,Someone Like You,256423
2023-08-28 21:55,Mac Miller,Aquarium,278044
2023-08-28 21:59,Mac Miller,Youforia,241651
2023-08-28 22:02,Mac Miller,Goosebumpz - Bonus Track,202351
2023-08-28 22:05,Mac Miller,"O.K. (feat. Tyler, The Creator) - Bonus Track",160868
2023-08-28 22:09,Mac Miller,Claymation (feat. Vinny Radio) - Bonus Track,232473
2023-08-28 22:10,Mac Miller,The Star Room,54231
2023-08-28 22:11,Mac Miller,English Lane,97285
2023-08-28 22:14,Mac Miller,Blue Slide Park,149384
2023-08-28 22:17,Mac Miller,Party On Fifth Ave.,173516
2023-08-28 22:20,Mac Miller,PA Nights,184675
2023-08-28 22:23,Mac Miller,Frick Park Market,197559
2023-08-28 22:26,Mac Miller,Smile Back,162008
2023-08-28 22:30,Mac Miller,Under The Weather,260973
2023-08-28 22:34,Mac Miller,Of The Soul,213303
2023-08-28 22:36,Mac Miller,My Team,145127
2023-08-28 22:40,Mac Miller,Up All Night,209287
2023-08-28 22:43,Mac Miller,Hole In My Pocket,35723
2023-08-28 22:43,Mac Miller,Loitering,191595
2023-08-28 22:47,Mac Miller,Diamonds & Gold,197852
2023-08-28 22:50,Mac Miller,Missed Calls,178902
2023-08-28 22:53,Mac Miller,Man In The Hat,196271
2023-08-28 22:56,Mac Miller,One Last Thing,178584
2023-08-28 22:57,Mac Miller,English Lane,97285
2023-08-28 22:58,Mac Miller,Blue Slide Park,53903
2023-08-28 23:01,Mac Miller,Come Back to Earth,161840
2023-08-28 23:05,Mac Miller,Hurt Feelings,245640
2023-08-28 23:10,Mac Miller,What's the Use?,288640
2023-08-29 21:49,Mac Miller,Perfecto,95271
2023-08-29 21:52,Jaden,Circa 2015,131714
2023-08-29 21:56,Jaden,Falling For You with Justin Bieber,222717
2023-08-29 22:00,Jaden,Rainbow Bap,280308
2023-08-29 22:02,Jaden,LUCY!,127837
2023-08-29 23:15,Jaden,Everything,168901
2023-08-29 23:17,Jaden,In The Hills,152677
2023-08-29 23:19,Jaden,Bad Connection,104492
2023-08-29 23:21,Jaden,Muted Sunrise,142649
2023-08-29 23:26,Jaden,Young In Love,291297
2023-08-29 23:30,Jaden,Cabin Fever,195214
2023-08-29 23:32,Jaden,Photograph,141302
2023-08-29 23:34,Jaden,Drops Of Sun,140229
2023-08-29 23:37,Jaden,Sunburnt,188762
2023-08-29 23:41,Jaden,Deep End,239641
2023-08-29 23:45,Jaden,Endless Summer feat. Raury,209644
2023-08-29 23:47,Jaden,The Birth Of SYRE,133967
2023-08-29 23:51,Jaden,Boys And Girls,222032
2023-08-29 23:53,Jaden,Circa 2015,131714
2023-08-29 23:57,Jaden,Falling For You with Justin Bieber,222717
2023-08-30 0:01,Jaden,Rainbow Bap,280308
2023-08-30 0:03,Jaden,LUCY!,127837
2023-08-30 0:13,Jaden,Everything,18043
2023-08-30 0:18,21 Savage,Glock In My Lap,193591
2023-08-30 0:22,Yeat,Poppin,6355
2023-08-30 0:22,RAYE,Escapism.,272373
2023-08-30 0:25,Don Toliver,Cardigan,158708
2023-08-30 0:28,Post Malone,Staring At The Sun (feat. SZA),168280
2023-08-30 0:31,A$AP Rocky,Sundress,158205
2023-08-30 0:34,The Weeknd,A Lonely Night,220173
2023-08-30 0:36,Travis Scott,Apple Pie,120911
2023-08-30 0:40,Tory Lanez,The Color Violet,226466
2023-08-30 17:43,Baby Keem,16,140225
2023-08-30 17:46,21 Savage,Glock In My Lap,193591
2023-08-30 17:48,Tory Lanez,Lavender Sunflower,151966
2023-08-30 17:52,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),199920
2023-08-30 17:56,RAYE,Escapism.,272373
2023-08-31 1:03,Travis Scott,sdp interlude,173869
2023-08-31 1:07,Swedish House Mafia,Moth To A Flame (with The Weeknd),234000
2023-08-31 1:07,Yeat,Monëy so big,6639
2023-08-31 1:07,Tchami,Praise,3018
2023-08-31 1:07,Kanye West,Hurricane,3552
2023-08-31 1:11,Post Malone,Enemies (feat. DaBaby),196760
2023-08-31 1:11,Joyner Lucas,Isis (feat. Logic),3430
2023-08-31 1:13,Jaden,Again,145798
2023-08-31 1:13,Lil Tecca,Ransom (with Juice WRLD) - Remix,2252
2023-08-31 1:16,Gucci Mane,Rumors (feat. Lil Durk),2751
2023-08-31 1:16,A$AP Rocky,Babushka Boi,187105
2023-08-31 1:18,BROCKHAMPTON,BOY BYE,93460
2023-08-31 20:36,Lana Del Rey,Born To Die,76300
2023-08-31 20:40,Lana Del Rey,Born To Die,210988
2023-08-31 20:45,Lana Del Rey,Off To The Races,299920
2023-08-31 20:48,Lana Del Rey,Blue Jeans,209453
2023-08-31 20:53,Lana Del Rey,Video Games,281946
2023-08-31 20:57,Lana Del Rey,Diet Mountain Dew,162242
2023-08-31 20:58,Lana Del Rey,Diet Mountain Dew,60911
2023-08-31 20:58,Lana Del Rey,National Anthem,87585
2023-09-01 2:15,Lana Del Rey,National Anthem,18831
2023-09-01 2:18,Lana Del Rey,Diet Mountain Dew,222920
2023-09-01 2:32,Lana Del Rey,Born To Die,286253
2023-09-01 2:35,Lana Del Rey,National Anthem,16439
2023-09-01 2:35,Lana Del Rey,Doin' Time,202192
2023-09-01 2:37,Lana Del Rey,Dark Paradise,65526
2023-09-01 17:46,Lana Del Rey,Dark Paradise,256013
2023-09-01 17:50,Lana Del Rey,Diet Mountain Dew,222920
2023-09-01 17:53,Lana Del Rey,Doin' Time,202192
2023-09-01 17:57,Lana Del Rey,Norman fucking Rockwell,248934
2023-09-01 17:58,Lana Del Rey,Radio,51094
2023-09-02 1:10,Lana Del Rey,Radio,163498
2023-09-02 1:14,Lana Del Rey,Dark Paradise,243173
2023-09-02 1:18,Lana Del Rey,Diet Mountain Dew,222920
2023-09-02 1:18,Lana Del Rey,California,26125
2023-09-02 1:22,Lana Del Rey,West Coast,195349
2023-09-02 8:32,Ed Sheeran,Bad Habits,50389
2023-09-02 17:41,Ed Sheeran,Bad Habits,7128
2023-09-02 17:44,Lana Del Rey,Old Money,5438
2023-09-02 17:44,Post Malone,Buyer Beware,173481
2023-09-02 17:44,Lana Del Rey,Pretty When You Cry,3041
2023-09-02 17:48,Lana Del Rey,Dark Paradise,243173
2023-09-02 17:51,Unknown Artist,Unknown Track,155202
2023-09-02 17:54,Post Malone,Sign Me Up,198937
2023-09-02 23:37,Travis Scott,MODERN JAM (feat. Teezo Touchdown),255412
2023-09-02 23:41,The Weeknd,A Lonely Night,220173
2023-09-02 23:45,The Weeknd,Double Fantasy (with Future),268235
2023-09-02 23:49,The Weeknd,Sidewalks,231360
2023-09-02 23:54,Travis Scott,Pray 4 Love (feat. The Weeknd),307000
2023-09-02 23:59,Travis Scott,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),258842
2023-09-03 1:06,Disclosure,Nocturnal,68863
2023-09-03 1:09,Post Malone,Something Real,205287
2023-09-03 1:12,Post Malone,Wrapped Around Your Finger,193565
2023-09-03 1:17,Mac Miller,100 Grandkids,278506
2023-09-03 1:18,Joey Bada$$,DEVASTATED,72677
2023-09-03 1:21,Travis Scott,HYAENA,803
2023-09-03 1:21,Sauce Walka,Texas Cyclone,132071
2023-09-03 1:24,Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),186805
2023-09-03 1:27,Travis Scott,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),183331
2023-09-03 17:45,Travis Scott,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),13931
2023-09-03 17:48,Tory Lanez,Freaky,173926
2023-09-03 17:50,Joyner Lucas,Zim Zimma,114592
2023-09-03 17:51,Portugal. The Man,Feel It Still,72144
2023-09-03 17:51,Saweetie,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",2670
2023-09-03 17:51,Megan Thee Stallion,Her,2879
2023-09-03 17:52,KYLE,YES! (feat. Rich The Kid & K CAMP),2600
2023-09-03 17:52,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",3808
2023-09-03 17:52,Ciara,Got Me Good,18831
2023-09-03 17:52,Swedish House Mafia,Frankenstein (feat. A$AP Rocky),6826
2023-09-03 17:54,Polo G,Bad Man (Smooth Criminal),106000
2023-09-03 17:54,DaBaby,BOOGEYMAN,1728
2023-09-03 17:56,JID,Surround Sound (feat. 21 Savage & Baby Tate),149536
2023-09-03 17:59,Machine Gun Kelly,el Diablo,142175
2023-09-03 18:01,XANAKIN SKYWOK,Beach Boys,127477
2023-09-04 1:01,XANAKIN SKYWOK,Beach Boys,6987
2023-09-04 1:02,Joyner Lucas,I Lied (Intro),50840
2023-09-04 1:05,AG Club,Mr. Put It On,168573
2023-09-04 1:06,Native Son,Brown Water,3250
2023-09-04 1:06,XANAKIN SKYWOK,Big Spenders,91733
2023-09-04 1:06,Aries,DITTO,7360
2023-09-04 1:09,Doja Cat,Boss Bitch,134239
2023-09-04 1:10,BROCKHAMPTON,1999 WILDFIRE,101268
2023-09-04 1:12,Your Neighbors,Chicken,65735
2023-09-04 1:14,Dreamville,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",169146
2023-09-04 1:25,Fizzonaut,Tepid Rainscape,13777
2023-09-04 1:25,Don Toliver,Best You Had,140063
2023-09-05 16:26,Nicki Minaj,Last Time I Saw You,101440
2023-09-05 18:40,Måneskin,HONEY (ARE U COMING?),57430
2023-09-05 18:41,Doja Cat,Demons,38060
2023-09-05 19:15,Nicki Minaj,Last Time I Saw You,41912
2023-09-05 19:15,Nicki Minaj,Last Time I Saw You,22941
2023-09-05 19:15,Empire of the Sun,We Are The People - southstar Remix,9264
2023-09-05 19:15,Tchami,Praise,4365
2023-09-05 19:15,Travis Scott,LOOOVE (feat. Kid Cudi),4481
2023-09-05 19:20,RAYE,Escapism.,272373
2023-09-05 19:23,Post Malone,Buyer Beware,173481
2023-09-05 19:25,Unknown Artist,Unknown Track,151221
2023-09-05 21:46,Unknown Artist,Unknown Track,3540
2023-09-05 21:46,Unknown Artist,Unknown Track,92
2023-09-05 21:46,Post Malone,Sign Me Up,28007
2023-09-05 21:49,Unknown Artist,Unknown Track,155202
2023-09-05 21:52,Post Malone,Sign Me Up,198937
2023-09-05 21:56,Travis Scott,MODERN JAM (feat. Teezo Touchdown),255412
2023-09-05 21:59,The Weeknd,A Lonely Night,140089
2023-09-05 22:56,The Weeknd,A Lonely Night,80089
2023-09-05 23:00,The Weeknd,Double Fantasy (with Future),268235
2023-09-06 0:12,Nicki Minaj,Last Time I Saw You,24966
2023-09-06 0:12,The Weeknd,Sidewalks,231360
2023-09-06 0:18,Travis Scott,Pray 4 Love (feat. The Weeknd),307000
2023-09-06 0:21,Travis Scott,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),207241
2023-09-06 6:26,Travis Scott,Pray 4 Love (feat. The Weeknd),307000
2023-09-06 6:30,Travis Scott,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),258842
2023-09-06 6:37,Disclosure,Nocturnal,404511
2023-09-06 6:40,Post Malone,Up There,194826
2023-09-06 6:43,Travis Scott,outside,176488
2023-09-06 6:48,Unknown Artist,Unknown Track,281600
2023-09-06 6:51,Post Malone,Chemical,184013
2023-09-06 6:55,The Weeknd,Ordinary Life,221920
2023-09-06 7:00,Post Malone,Leave,324853
2023-09-06 7:04,Post Malone,Something Real,205287
2023-09-06 7:07,Travis Scott,HYAENA,222085
2023-09-06 7:11,Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),186805
2023-09-06 16:51,Travis Scott,LOOOVE (feat. Kid Cudi),226715
2023-09-06 16:53,Tory Lanez,Hurts Me,140800
2023-09-06 16:53,Travis Scott,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),281913
2023-09-06 16:56,Mac Miller,Weekend (feat. Miguel),208080
2023-09-06 17:46,Don Toliver,Honeymoon,184853
2023-09-06 17:46,Drake,Pussy & Millions (feat. Travis Scott),4362
2023-09-06 17:48,Baby Keem,16,156040
2023-09-06 17:52,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-09-06 17:57,Travis Scott,Pray 4 Love (feat. The Weeknd),307000
2023-09-06 17:59,AG Club,flippin shit,29540
2023-09-06 17:59,Tory Lanez,Midnight's Interlude,115428
2023-09-07 1:06,AG Club,flippin shit,6733
2023-09-07 1:09,Post Malone,Buyer Beware,173481
2023-09-07 1:12,Unknown Artist,Unknown Track,155202
2023-09-07 1:15,The Weeknd,A Lonely Night,2229
2023-09-07 1:15,Travis Scott,MODERN JAM (feat. Teezo Touchdown),3892
2023-09-07 1:15,Post Malone,Sign Me Up,198937
2023-09-07 1:16,The Weeknd,Sidewalks,0
2023-09-07 1:16,The Weeknd,Double Fantasy (with Future),17113
2023-09-07 1:16,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,3970
2023-09-07 1:16,Kanye West,Follow God,232
2023-09-07 1:17,Isaiah Rashad,Headshots (4r da Locals),2298
2023-09-07 1:17,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),5712
2023-09-07 1:17,Masego,Mystery Lady,2298
2023-09-07 1:17,Baby Keem,lost souls (with Brent Faiyaz),2716
2023-09-07 1:17,Travis Scott,goosebumps,80596
2023-09-07 1:19,Tory Lanez,Midnight's Interlude,115428
2023-09-07 1:20,Key Glock,Key Rex,25179
2023-09-07 1:22,070 Shake,Skin and Bones,157918
2023-09-07 3:31,Kendrick Lamar,King Kunta,92461
2023-09-07 3:32,6ix9ine,KIKA,87353
2023-09-07 3:33,Cochise,PROTEIN/CREATINE,23382
2023-09-07 3:33,Cochise,PROTEIN/CREATINE,1184
2023-09-07 3:34,Megan Thee Stallion,Tuned In Freestyle,84683
2023-09-07 3:35,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),51641
2023-09-07 3:36,21 Savage,Glock In My Lap,39264
2023-09-07 3:38,Pete & Bas,Gangster Sh**,137231
2023-09-07 3:40,Central Cee,Doja,97392
2023-09-07 3:41,Pete & Bas,Mr Worldwide,58433
2023-09-07 3:41,Unknown Artist,Unknown Track,6269
